year,month,day,latitude,longitude
2014,04,20,25.0453,96.1876
2014,04,20,25.043,96.1785
2014,04,20,25.3608,97.1915
2014,04,20,25.9801,99.9107
2014,04,20,25.9783,99.9022
2014,04,20,25.1423,96.1689
2014,04,20,25.1397,96.1583
2014,04,20,25.1352,96.1619
2014,04,20,25.305,96.6515
2014,04,20,25.303,96.6434
2014,04,20,25.6636,98.1271
2014,04,20,25.6623,98.1215
2014,04,20,25.5673,97.5601
2014,04,20,25.5655,97.5522
2014,04,20,25.5783,97.5574
2014,04,20,26.3044,100.851
2014,04,20,26.3119,100.851
2014,04,20,25.6174,97.4536
2014,04,20,25.9181,98.7193
2014,04,20,25.9168,98.7131
2014,04,20,25.3618,96.3299
2014,04,20,25.4393,96.6002
2014,04,20,25.3759,96.3362
2014,04,20,26.5774,101.663
2014,04,20,25.5934,97.0912
2014,04,20,25.5913,97.0827
2014,04,20,25.3546,96.0617
2014,04,20,25.3517,96.0497
2014,04,20,26.6595,101.791
2014,04,20,25.862,98.0868
2014,04,20,25.8603,98.0794
2014,04,20,25.7187,97.4704
2014,04,20,26.6693,101.797
2014,04,20,25.8713,98.0787
2014,04,20,25.8113,97.6703
2014,04,20,25.8095,97.6625
2014,04,20,26.223,99.4693
2014,04,20,26.2202,99.456
2014,04,20,25.7802,97.4853
2014,04,20,26.2438,99.4793
2014,04,20,25.7854,97.4841
2014,04,20,25.7836,97.4766
2014,04,20,25.9911,98.3147
2014,04,20,26.0412,98.4383
2014,04,20,25.6245,96.6644
2014,04,20,25.6114,96.6105
2014,04,20,25.2532,95.167
2014,04,20,25.2503,95.1556
2014,04,20,26.7474,101.64
2014,04,20,25.6458,96.6005
2014,04,20,25.6436,96.5914
2014,04,20,26.7706,101.669
2014,04,20,25.6658,96.6331
2014,04,20,25.6551,96.5884
2014,04,20,25.5686,96.2293
2014,04,20,26.6474,101.014
2014,04,20,25.545,96.0797
2014,04,20,25.7062,96.5515
2014,04,20,25.7181,96.5501
2014,04,20,25.7512,96.5856
2014,04,20,25.7491,96.577
2014,04,20,26.7721,101.091
2014,04,20,26.7702,101.082
2014,04,20,26.1368,97.9977
2014,04,20,27.0373,102.126
2014,04,20,27.0027,101.952
2014,04,20,26.1474,97.9953
2014,04,20,27.0107,101.95
2014,04,20,25.8322,96.6181
2014,04,20,27.061,102.16
2014,04,20,27.0596,102.153
2014,04,20,27.0693,102.159
2014,04,20,27.0679,102.153
2014,04,20,27.0774,102.158
2014,04,20,27.0761,102.151
2014,04,20,25.9065,96.7755
2014,04,20,25.9015,96.7041
2014,04,20,26.9602,101.348
2014,04,20,26.9626,101.348
2014,04,20,26.5508,99.338
2014,04,20,26.5606,99.3362
2014,04,20,26.5582,99.3252
2014,04,20,27.2484,102.604
2014,04,20,25.9903,96.8207
2014,04,20,25.6676,95.4051
2014,04,20,25.86,96.0283
2014,04,20,25.858,96.0198
2014,04,20,27.0743,100.703
2014,04,20,26.2236,96.7801
2014,04,20,26.2215,96.7716
2014,04,20,26.2753,96.7378
2014,04,20,27.5879,102.106
2014,04,20,27.5865,102.099
2014,04,20,27.5852,102.092
2014,04,20,27.5839,102.085
2014,04,20,27.5959,102.104
2014,04,20,27.5947,102.098
2014,04,20,27.5934,102.091
2014,04,20,27.5921,102.085
2014,04,20,27.6281,101.842
2014,04,20,27.6267,101.835
2014,04,20,27.6362,101.84
2014,04,20,26.5123,96.7615
2014,04,20,27.7127,101.55
2014,04,20,27.6937,100.654
2014,04,20,27.6936,100.655
2014,04,20,27.6919,100.647
2014,04,20,27.6902,100.639
2014,04,20,27.6884,100.63
2014,04,20,27.7022,100.653
2014,04,20,27.7005,100.644
2014,04,20,27.7108,100.65
2014,04,20,27.709,100.641
2014,04,20,27.7072,100.633
2014,04,20,25.8608,92.6293
2014,04,20,28.0768,102.116
2014,04,20,28.0753,102.108
2014,04,20,25.8619,92.6204
2014,04,20,28.2599,101.891
2014,04,20,26.2727,92.8654
2014,04,20,27.7469,97.3827
2014,04,20,27.6514,95.014
2014,04,20,27.6488,95.0038
2014,04,20,29.2941,101.804
2014,04,20,29.2929,101.798
2014,04,20,29.301,101.797
2014,04,20,29.343,101.801
2014,04,20,29.3456,101.802
2014,04,20,27.8603,95.123
2014,04,20,29.3202,100.401
2014,04,20,29.6521,101.487
2014,04,20,29.6668,101.477
2014,04,20,29.6649,101.468
2014,04,20,29.6784,101.494
2014,04,20,29.6742,101.473
2014,04,20,29.6754,101.436
2014,04,20,13.2929,106.404
2014,04,20,13.2607,106.436
2014,04,20,13.2452,106.492
2014,04,20,13.2308,106.497
2014,04,20,12.7176,101.149
2014,04,20,56.1586,-122.087
2014,04,20,27.5518,52.5794
2014,04,20,27.5457,52.581
2014,04,20,27.5357,52.5896
2014,04,20,27.5167,52.5965
2014,04,20,27.5023,52.647
2014,04,20,26.8501,55.8497
2014,04,20,27.02,49.5787
2014,04,20,25.9039,51.5523
2014,04,20,25.6326,49.3881
2014,04,20,24.9268,51.5608
2014,04,20,23.6643,54.3507
2014,04,20,22.9592,53.8618
2014,04,20,22.9266,53.8678
2014,04,20,22.6793,54.127
2014,04,20,22.161,57.3881
2014,04,20,22.1596,56.0232
2014,04,20,22.4334,53.9635
2014,04,20,21.7575,57.1021
2014,04,20,20.3743,55.9325
2014,04,20,15.4007,46.7866
2014,04,20,66.4757,77.1673
2014,04,20,30.4971,-109.632
2014,04,20,30.495,-109.628
2014,04,20,16.0694,-96.6488
2014,04,20,15.9807,-96.7356
2014,04,20,15.9825,-96.7336
2014,04,20,-13.3355,-44.0481
2014,04,20,-23.4512,45.3597
2014,04,20,-23.2083,44.1225
2014,04,20,-22.9995,43.8526
2014,04,20,-22.8175,43.8968
2014,04,20,-22.8187,43.8892
2014,04,20,-22.7043,44.5756
2014,04,20,-23.9711,34.1071
2014,04,20,-22.1344,44.5808
2014,04,20,-21.985,44.9653
2014,04,20,-22.0547,44.3166
2014,04,20,-21.828,45.2184
2014,04,20,-21.7576,44.5748
2014,04,20,-21.5645,45.7136
2014,04,20,-21.6436,43.7943
2014,04,20,-21.4358,43.6956
2014,04,20,-21.2255,44.2588
2014,04,20,-21.2397,44.0832
2014,04,20,-20.5627,44.3421
2014,04,20,-19.8508,46.5954
2014,04,20,-19.8379,46.3077
2014,04,20,-19.686,45.0219
2014,04,20,-19.417,46.3787
2014,04,20,-19.4807,45.9906
2014,04,20,-19.4071,46.3785
2014,04,20,-19.4087,46.3694
2014,04,20,-19.3857,44.7884
2014,04,20,-19.2484,45.09
2014,04,20,-18.3047,48.2234
2014,04,20,-18.1777,46.8098
2014,04,20,-18.1795,46.8
2014,04,20,-18.5594,44.2658
2014,04,20,-18.1084,46.8995
2014,04,20,-17.8589,47.3748
2014,04,20,-17.8511,47.3727
2014,04,20,-17.8089,46.7999
2014,04,20,-17.5053,47.3923
2014,04,20,-17.5073,47.3816
2014,04,20,-17.5056,47.3838
2014,04,20,-17.3608,47.1735
2014,04,20,-17.3374,47.2576
2014,04,20,-17.4997,46.3497
2014,04,20,-17.3295,47.256
2014,04,20,-17.2489,47.6508
2014,04,20,-17.0648,47.6551
2014,04,20,-16.6766,47.8125
2014,04,20,-16.4389,47.3806
2014,04,20,-16.4254,47.3627
2014,04,20,-16.4912,47.0021
2014,04,20,-16.426,47.3628
2014,04,20,-16.4888,47.0049
2014,04,20,-16.0738,48.3253
2014,04,20,-16.018,47.079
2014,04,20,-15.4143,47.7419
2014,04,20,-15.5893,46.5712
2014,04,20,-17.6085,32.0013
2014,04,20,-15.3002,47.6293
2014,04,20,-15.2979,47.6201
2014,04,20,-15.2056,47.6029
2014,04,20,-15.1081,47.7333
2014,04,20,-16.514,33.3921
2014,04,20,-16.5147,33.386
2014,04,20,-16.5122,33.3917
2014,04,20,-16.5129,33.3855
2014,04,20,-15.6871,27.7372
2014,04,20,17.6284,121.377
2014,04,20,17.8724,121.436
2014,04,20,18.4099,121.036
2014,04,20,37.3856,138.747
2014,04,20,37.5833,139.027
2014,04,20,38.0002,126.768
2014,04,20,37.9999,126.77
2014,04,20,38.4129,127.945
2014,04,20,38.4994,127.856
2014,04,20,38.4629,127.387
2014,04,20,38.5123,127.384
2014,04,20,38.6219,127.891
2014,04,20,-16.7248,135.241
2014,04,20,-16.539,131.784
2014,04,20,-16.5265,131.783
2014,04,20,-16.5275,131.772
2014,04,20,-16.5021,131.741
2014,04,20,-16.4906,131.729
2014,04,20,-16.4916,131.719
2014,04,20,-16.4695,131.686
2014,04,20,-16.459,131.664
2014,04,20,-16.4484,131.642
2014,04,20,-16.4358,131.641
2014,04,20,-16.4368,131.631
2014,04,20,-16.4331,131.633
2014,04,20,-16.2683,131.972
2014,04,20,-16.2693,131.962
2014,04,20,-16.2713,131.943
2014,04,20,-16.2723,131.933
2014,04,20,-16.257,131.961
2014,04,20,-16.258,131.951
2014,04,20,-16.2589,131.942
2014,04,20,-16.26,131.932
2014,04,20,-16.1914,131.994
2014,04,20,-16.1924,131.984
2014,04,20,-16.1933,131.974
2014,04,20,-16.186,131.987
2014,04,20,-16.187,131.978
2014,04,20,-15.8608,130.119
2014,04,20,-15.862,130.106
2014,04,20,-15.9041,129.491
2014,04,20,-15.9054,129.476
2014,04,20,-15.9015,129.485
2014,04,20,-15.6434,131.675
2014,04,20,-15.5728,131.209
2014,04,20,-15.5739,131.198
2014,04,20,-15.5748,131.188
2014,04,20,-15.561,131.197
2014,04,20,-15.562,131.187
2014,04,20,-15.5439,131.239
2014,04,20,-15.4502,130.051
2014,04,20,-15.4554,129.497
2014,04,20,-15.4568,129.483
2014,04,20,66.211,77.2351
2014,04,20,53.4571,59.0338
2014,04,20,46.0341,74.7744
2014,04,20,46.0314,74.7857
2014,04,20,46.0175,74.6904
2014,04,20,48.3238,57.4321
2014,04,20,48.2333,57.3433
2014,04,20,48.2323,57.3562
2014,04,20,45.3649,74.9007
2014,04,20,45.3565,74.8965
2014,04,20,45.2939,74.958
2014,04,20,47.8802,57.4568
2014,04,20,42.5598,-120.596
2014,04,20,52.3118,119.481
2014,04,20,52.7822,114.147
2014,04,20,52.7749,114.145
2014,04,20,52.4154,103.627
2014,04,20,43.0711,116.792
2014,04,20,22.5219,-105.403
2014,04,20,22.5303,-105.399
2014,04,20,24.3669,-106.896
2014,04,20,24.3661,-106.906
2014,04,20,25.1889,-107.26
2014,04,20,38.4893,126.968
2014,04,20,38.4738,126.725
2014,04,20,38.6987,127.483
2014,04,20,38.6321,127.031
2014,04,20,38.6649,127.173
2014,04,20,38.6836,127.157
2014,04,20,38.682,127.148
2014,04,20,38.7454,127.213
2014,04,20,40.5323,141.501
2014,04,20,39.9774,125.303
2014,04,20,39.9845,125.301
2014,04,20,43.0176,132.334
2014,04,20,42.737,129.929
2014,04,20,43.083,132.346
2014,04,20,43.1885,132.619
2014,04,20,43.1819,132.563
2014,04,20,43.1957,132.618
2014,04,20,43.1944,132.606
2014,04,20,43.1877,132.55
2014,04,20,43.2093,132.546
2014,04,20,43.2016,132.421
2014,04,20,43.2003,132.411
2014,04,20,43.1983,132.414
2014,04,20,43.2891,132.439
2014,04,20,43.2949,132.426
2014,04,20,43.3531,132.078
2014,04,20,43.4515,132.184
2014,04,20,43.4502,132.173
2014,04,20,44.1484,133.818
2014,04,20,44.1178,133.241
2014,04,20,44.1151,133.216
2014,04,20,44.0351,132.382
2014,04,20,44.0338,132.371
2014,04,20,44.2728,133.256
2014,04,20,45.208,133.42
2014,04,20,45.4996,133.364
2014,04,20,45.5072,133.362
2014,04,20,45.9213,131.067
2014,04,20,45.985,130.145
2014,04,20,47.1938,130.14
2014,04,20,47.1991,130.07
2014,04,20,48.5753,136.322
2014,04,20,50.0543,137.018
2014,04,20,50.0534,137.003
2014,04,20,50.0638,137.017
2014,04,20,50.0629,137.001
2014,04,20,50.062,136.986
2014,04,20,50.0724,137.0
2014,04,20,50.0436,136.525
2014,04,20,50.0427,136.51
2014,04,20,50.585,136.924
2014,04,20,51.2216,136.677
2014,04,20,51.0906,128.316
2014,04,20,51.0974,128.314
2014,04,20,51.3837,128.869
2014,04,20,51.3277,128.421
2014,04,20,51.3345,128.419
2014,04,20,51.3359,128.422
2014,04,20,51.3344,128.41
2014,04,20,51.3413,128.408
2014,04,20,50.2072,119.48
2014,04,20,50.6163,120.03
2014,04,20,50.6199,120.034
2014,04,20,50.6067,119.782
2014,04,20,50.6532,118.979
2014,04,20,53.0686,128.628
2014,04,20,53.0671,128.615
2014,04,20,53.2336,126.722
2014,04,20,53.232,126.71
2014,04,20,53.2403,126.719
2014,04,20,53.2387,126.707
2014,04,20,53.2827,126.645
2014,04,20,53.2894,126.642
2014,04,20,53.2961,126.64
2014,04,20,53.3028,126.637
2014,04,20,53.3159,126.683
2014,04,20,53.3095,126.635
2014,04,20,53.3226,126.681
2014,04,20,53.3178,126.644
2014,04,20,53.3162,126.632
2014,04,20,53.3293,126.678
2014,04,20,53.614,126.976
2014,04,20,53.6124,126.964
2014,04,20,53.6207,126.974
2014,04,20,53.5647,126.498
2014,04,20,53.6003,126.527
2014,04,20,53.5906,126.454
2014,04,20,53.5957,126.44
2014,04,20,53.6024,126.437
2014,04,20,53.7001,127.131
2014,04,20,53.6091,126.435
2014,04,20,53.7069,127.128
2014,04,20,53.5327,125.531
2014,04,20,53.5541,125.535
2014,04,20,53.5525,125.523
2014,04,20,53.5592,125.537
2014,04,20,53.5576,125.526
2014,04,20,53.5543,125.502
2014,04,20,53.5658,125.535
2014,04,20,53.5641,125.523
2014,04,20,53.5724,125.532
2014,04,20,53.5707,125.52
2014,04,20,52.5319,119.024
2014,04,20,52.577,119.035
2014,04,20,52.5742,119.021
2014,04,20,52.5714,119.008
2014,04,20,52.4462,118.336
2014,04,20,52.5978,119.023
2014,04,20,52.4648,115.169
2014,04,20,52.7105,115.125
2014,04,20,52.7184,115.12
2014,04,20,52.7154,115.108
2014,04,20,52.7232,115.103
2014,04,20,52.79,114.182
2014,04,20,52.8009,114.188
2014,04,20,52.7915,114.15
2014,04,20,52.8053,114.193
2014,04,20,52.802,114.18
2014,04,20,52.7956,114.155
2014,04,20,52.7925,114.143
2014,04,20,52.8198,114.213
2014,04,20,52.8133,114.188
2014,04,20,52.81,114.175
2014,04,20,52.8037,114.15
2014,04,20,52.7603,113.794
2014,04,20,53.0565,114.329
2014,04,20,53.8053,116.886
2014,04,20,53.8019,116.871
2014,04,20,53.809,116.867
2014,04,20,53.837,116.882
2014,04,20,53.8442,116.878
2014,04,20,52.3252,106.947
2014,04,20,52.3887,103.604
2014,04,20,52.3938,103.609
2014,04,20,52.3884,103.594
2014,04,20,56.4339,115.694
2014,04,20,52.8804,102.438
2014,04,20,52.8917,102.427
2014,04,20,52.8843,102.326
2014,04,20,52.8951,102.313
2014,04,20,52.8875,102.333
2014,04,20,52.8817,102.318
2014,04,20,52.8984,102.321
2014,04,20,52.8925,102.305
2014,04,20,53.0881,102.696
2014,04,20,53.3275,103.044
2014,04,20,53.5862,103.287
2014,04,20,53.4487,101.802
2014,04,20,53.4428,101.787
2014,04,20,53.4466,101.794
2014,04,20,53.4406,101.779
2014,04,20,53.79,102.413
2014,04,20,53.785,102.399
2014,04,20,33.6981,46.2217
2014,04,20,32.4918,45.6549
2014,04,20,28.9538,67.0443
2014,04,20,31.0248,47.2708
2014,04,20,31.0242,47.2828
2014,04,20,31.0232,47.2767
2014,04,20,30.8785,47.3208
2014,04,20,30.8778,47.3328
2014,04,20,30.8268,47.3287
2014,04,20,30.761,47.3262
2014,04,20,30.6827,47.3268
2014,04,20,30.5663,47.3116
2014,04,20,30.5657,47.3235
2014,04,20,30.3899,49.8572
2014,04,20,30.3449,48.2736
2014,04,20,30.3686,47.6385
2014,04,20,30.3649,47.6322
2014,04,20,30.1577,50.4179
2014,04,20,30.2795,47.3494
2014,04,20,30.2789,47.3611
2014,04,20,30.2774,47.3528
2014,04,20,30.2767,47.3645
2014,04,20,30.0345,50.6374
2014,04,20,30.2121,47.3828
2014,04,20,30.2114,47.3944
2014,04,20,13.4416,-3.45038
2014,04,20,13.4339,-3.45152
2014,04,20,6.00947,5.86204
2014,04,20,-17.4275,-39.4828
2014,04,20,-17.4312,-39.4823
2014,04,20,-15.7946,-38.9447
2014,04,20,-13.3558,-44.0676
2014,04,20,-12.5721,-38.7205
2014,04,20,-12.0352,-41.1994
2014,04,20,-11.5416,-37.8922
2014,04,20,-11.6949,-40.0839
2014,04,20,-10.8356,-38.6245
2014,04,20,-9.9613,-37.3554
2014,04,20,-9.91807,-38.3434
2014,04,20,-9.61326,-36.9126
2014,04,20,-9.25276,-37.1304
2014,04,20,-8.29936,-35.1208
2014,04,20,-7.90889,-35.6091
2014,04,20,-9.04447,-44.518
2014,04,20,30.1552,50.4226
2014,04,20,30.4873,50.4816
2014,04,20,30.3941,49.8612
2014,04,20,30.2177,47.3934
2014,04,20,30.2805,47.366
2014,04,20,30.7381,48.5548
2014,04,20,30.7446,48.5422
2014,04,20,30.956,48.5801
2014,04,20,30.6844,47.3356
2014,04,20,30.9656,48.5901
2014,04,20,30.9634,48.5801
2014,04,20,30.6815,47.3278
2014,04,20,30.9159,48.279
2014,04,20,30.7623,47.3289
2014,04,20,30.8221,47.3278
2014,04,20,31.0778,47.6249
2014,04,20,31.0234,47.2894
2014,04,20,31.0207,47.2775
2014,04,20,32.4903,45.6656
2014,04,20,32.4933,45.6651
2014,04,20,35.6151,52.6498
2014,04,20,37.7972,62.3941
2014,04,20,37.877,62.4095
2014,04,20,38.2841,61.3085
2014,04,20,39.2337,63.3897
2014,04,20,39.3385,62.9869
2014,04,20,41.5839,60.7848
2014,04,20,41.5857,60.7876
2014,04,20,41.8131,58.815
2014,04,20,42.3058,58.8787
2014,04,20,42.4404,59.2546
2014,04,20,42.4081,58.7558
2014,04,20,42.579,58.4118
2014,04,20,42.7629,59.1084
2014,04,20,43.1179,60.5049
2014,04,20,43.0222,59.076
2014,04,20,43.0213,59.0665
2014,04,20,43.2809,59.214
2014,04,20,43.2899,59.2224
2014,04,20,43.2962,59.2015
2014,04,20,43.4127,58.8722
2014,04,20,43.4113,58.858
2014,04,20,43.4207,58.8708
2014,04,20,43.4471,59.0587
2014,04,20,43.4721,59.2334
2014,04,20,43.4709,59.2364
2014,04,20,43.4701,59.2265
2014,04,20,43.5072,58.8337
2014,04,20,43.5058,58.8195
2014,04,20,44.1685,66.6219
2014,04,20,44.1898,66.9884
2014,04,20,44.3776,66.245
2014,04,20,44.3772,66.2334
2014,04,20,44.4232,65.8396
2014,04,20,44.5448,65.67
2014,04,20,44.5444,65.6591
2014,04,20,44.6023,66.0219
2014,04,20,44.602,66.0106
2014,04,20,44.7193,65.3324
2014,04,20,44.7306,65.3317
2014,04,20,44.9146,64.6652
2014,04,20,44.9142,64.6554
2014,04,20,44.9755,65.093
2014,04,20,45.108,66.8088
2014,04,20,45.1619,63.8405
2014,04,20,45.1612,63.835
2014,04,20,45.2094,64.2076
2014,04,20,45.7065,62.1446
2014,04,20,45.7141,62.1357
2014,04,20,45.7138,61.8086
2014,04,20,45.7129,61.7941
2014,04,20,43.7228,42.1936
2014,04,20,-36.5208,142.717
2014,04,20,-36.4607,142.239
2014,04,20,-35.9476,146.531
2014,04,20,-36.4565,142.24
2014,04,20,-35.9407,146.53
2014,04,20,-34.8374,147.597
2014,04,20,-34.5421,147.132
2014,04,20,-34.3868,147.074
2014,04,20,-34.1994,147.45
2014,04,20,-34.2007,147.442
2014,04,20,-34.194,147.44
2014,04,20,-34.1952,147.432
2014,04,20,-33.9382,147.335
2014,04,20,-33.7552,147.609
2014,04,20,-33.7504,147.609
2014,04,20,-33.7516,147.601
2014,04,20,-33.6406,147.621
2014,04,20,-33.5703,146.651
2014,04,20,-33.567,146.651
2014,04,20,-33.496,146.856
2014,04,20,-33.3962,146.652
2014,04,20,-33.3974,146.644
2014,04,20,-33.0959,148.38
2014,04,20,-33.1815,147.707
2014,04,20,-32.8329,147.864
2014,04,20,-32.8341,147.856
2014,04,20,-32.1775,147.365
2014,04,20,-31.831,149.002
2014,04,20,-33.2641,135.796
2014,04,20,-33.2646,135.786
2014,04,20,-33.2654,135.788
2014,04,20,-33.2532,135.797
2014,04,20,-33.2538,135.787
2014,04,20,-31.2973,148.714
2014,04,20,-31.2987,148.706
2014,04,20,-31.2906,148.712
2014,04,20,-30.0533,152.08
2014,04,20,-30.0509,152.071
2014,04,20,-29.8496,148.027
2014,04,20,-28.0742,151.599
2014,04,20,-28.445,147.914
2014,04,20,-28.4369,147.92
2014,04,20,-27.3439,151.199
2014,04,20,-26.5495,151.758
2014,04,20,-26.551,151.75
2014,04,20,-26.7974,150.206
2014,04,20,-26.5604,149.711
2014,04,20,-26.0511,152.247
2014,04,20,-26.0427,152.245
2014,04,20,-26.0891,151.924
2014,04,20,-25.6855,152.395
2014,04,20,-25.8098,149.793
2014,04,20,-25.5341,150.811
2014,04,20,6.04053,-61.1099
2014,04,20,4.89134,-70.2847
2014,04,20,4.69781,-71.7741
2014,04,20,6.81956,-58.2227
2014,04,20,5.00912,-71.091
2014,04,20,5.67036,-68.3553
2014,04,20,5.8414,-67.903
2014,04,20,5.83748,-67.9014
2014,04,20,5.84758,-67.8854
2014,04,20,5.84619,-67.894
2014,04,20,5.8448,-67.9025
2014,04,20,6.9874,-63.5219
2014,04,20,6.98633,-63.529
2014,04,20,7.21269,-63.6445
2014,04,20,7.25059,-63.621
2014,04,20,6.99131,-65.7591
2014,04,20,6.99021,-65.7662
2014,04,20,7.3684,-64.4901
2014,04,20,7.40651,-65.3508
2014,04,20,7.4043,-66.1541
2014,04,20,7.10873,-68.3033
